id,source,destination,distance
388,planetlab2.cs.du.edu,planetlab1.cnds.jhu.edu,1505.97
389,planetlab2.cs.du.edu,planetlab1.cnis.nyit.edu,1646.66
390,planetlab2.cs.du.edu,planetlab1.cs.du.edu,0
391,planetlab2.cs.du.edu,planetlab1.csee.usf.edu,1515.87
392,planetlab2.cs.du.edu,planetlab-1.cse.ohio-state.edu,1161.07
393,planetlab2.cs.du.edu,planetlab1.cs.okstate.edu,495.256
394,planetlab2.cs.du.edu,planetlab1.cs.ucla.edu,838.534
395,planetlab2.cs.du.edu,planetlab1.csuohio.edu,1224.62
396,planetlab2.cs.du.edu,planetlab1.emich.edu,1124.46
397,planetlab2.cs.du.edu,planetlab1.netlab.uky.edu,1104.11
398,planetlab2.cs.du.edu,planetlab1.ucsd.edu,828.441
399,planetlab2.cs.du.edu,planetlab2.acis.ufl.edu,1456.94
400,planetlab2.cs.du.edu,planetlab2.arizona-gigapop.net,613.476
401,planetlab2.cs.du.edu,planetlab2.citadel.edu,1466.46
402,planetlab2.cs.du.edu,planetlab-2.cse.ohio-state.edu,1161.07
403,planetlab2.cs.du.edu,planetlab2.cs.pitt.edu,1318.13
404,planetlab2.cs.du.edu,planetlab2.cs.purdue.edu,954.195
405,planetlab2.cs.du.edu,planet-lab2.cs.ucr.edu,792.196
406,planetlab2.cs.du.edu,planetlab2.cs.uiuc.edu,886.393
407,planetlab2.cs.du.edu,planetlab2.cs.uml.edu,1749.99
408,planetlab2.cs.du.edu,planetlab2.cs.unc.edu,1433.75
409,planetlab2.cs.du.edu,planetlab2.cs.uoregon.edu,976.442
410,planetlab2.cs.du.edu,planetlab2.temple.edu,1574.28
411,planetlab2.cs.du.edu,planetlab2.unl.edu,444.199
412,planetlab2.cs.du.edu,planetlab2.unr.edu,789.709
413,planetlab2.cs.du.edu,planetlab2.uta.edu,649.11
414,planetlab2.cs.du.edu,planetlab2.utdallas.edu,649.743
415,planetlab2.cs.du.edu,planetlab3.eecs.umich.edu,1119.98
416,planetlab2.cs.du.edu,planetlab3.rutgers.edu,1608.16
417,planetlab2.cs.du.edu,planetlab3.wail.wisc.edu,839.569
418,planetlab2.cs.du.edu,planetlab4.tamu.edu,792.922
419,planetlab2.cs.du.edu,planetlab-5.eecs.cwru.edu,1228.13
420,planetlab2.cs.du.edu,planetlabone.ccs.neu.edu,1766.79
421,planetlab2.cs.du.edu,pl-node-0.csl.sri.com,941.13
422,planetlab2.cs.du.edu,pluto.cs.brown.edu,1750.86
423,planetlab2.cs.du.edu,ricepl-5.cs.rice.edu,875.731
424,planetlab2.cs.du.edu,salt.planetlab.cs.umd.edu,1492.07
425,planetlab2.cs.du.edu,75-130-96-13.static.oxfr.ma.charter.com,1727.76
426,planetlab2.cs.du.edu,pl1.eecs.utk.edu,1173.42
427,planetlab2.cs.du.edu,planetlab-01.vt.nodes.planet-lab.org,1335.36
428,planetlab2.cs.du.edu,planetlab-04.vt.nodes.planet-lab.org,1335.36
429,planetlab2.cs.du.edu,planetlab-4.eecs.cwru.edu,1228.13
430,planetlab2.cs.du.edu,planetlab01.cs.washington.edu,1023.85
431,planetlab2.cs.du.edu,planetlab02.cs.washington.edu,1023.85
432,planetlab2.cs.du.edu,planetlab1.arizona-gigapop.net,613.476
433,planetlab2.cs.du.edu,planetlab1.cs.unc.edu,1433.75
434,planetlab2.cs.du.edu,planetlab1.postel.org,842.655
435,planetlab2.cs.du.edu,planet3.cc.gt.atl.ga.us,1206.38
436,planetlab2.cs.du.edu,planetlab4.cs.uoregon.edu,976.442
437,planetlab2.cs.du.edu,planetlab1.rutgers.edu,1608.16
438,planetlab2.cs.du.edu,planetlab2.cs.ucla.edu,838.534
439,planetlab2.cs.du.edu,planetlab3.cnds.jhu.edu,1505.97
440,planetlab2.cs.du.edu,planetlab03.cs.washington.edu,1023.85
441,planetlab2.cs.du.edu,planetlab1.cs.uml.edu,1749.99
442,planetlab2.cs.du.edu,planetlab1.acis.ufl.edu,1456.94
443,planetlab2.cs.du.edu,planetlab5.eecs.umich.edu,1119.98
444,planetlab2.cs.du.edu,planetlab1.temple.edu,1574.28
445,planetlab2.cs.du.edu,planetlab4.csee.usf.edu,1515.87
446,planetlab2.ucsd.edu,planetlab1.unr.edu,482.211
447,planetlab2.ucsd.edu,pl2.cs.unm.edu,625.075
448,planetlab2.ucsd.edu,planetlab2.cnis.nyit.edu,2447.73
449,planetlab2.ucsd.edu,planetlab2.rutgers.edu,2406.31
450,planetlab2.ucsd.edu,planetlab2.cs.du.edu,828.441
451,planetlab2.ucsd.edu,planetlab2.ucsd.edu,0
452,planetlab2.ucsd.edu,planetlab3.cs.uoregon.edu,832.625
453,planetlab2.ucsd.edu,planetlab-01.bu.edu,2575.33
454,planetlab2.ucsd.edu,planetlab4.cnds.jhu.edu,2292.24
455,planetlab2.ucsd.edu,planetlabtwo.ccs.neu.edu,2578.88
456,planetlab2.ucsd.edu,planetlab1.cs.purdue.edu,1749.99
457,planetlab2.ucsd.edu,planetlab2.tsuniv.edu,1738.68
458,planetlab2.ucsd.edu,planetlab1.tsuniv.edu,1738.68
459,planetlab2.ucsd.edu,planetlab3.ucsd.edu,0
460,planetlab2.ucsd.edu,pl-node-1.csl.sri.com,421.741
461,planetlab2.ucsd.edu,node2.planetlab.mathcs.emory.edu,1892.9
462,planetlab2.ucsd.edu,planetlab5.csee.usf.edu,2090.82
463,planetlab2.ucsd.edu,planetlab1.emich.edu,1936.8
464,planetlab2.ucsd.edu,75-130-96-12.static.oxfr.ma.charter.com,2539.12
465,planetlab2.ucsd.edu,ebb.colgate.edu,2350.28
466,planetlab2.ucsd.edu,kc-sce-plab2.umkc.edu,1332.63
467,planetlab2.ucsd.edu,node1.planetlab.mathcs.emory.edu,1892.9
468,planetlab2.ucsd.edu,pl1.cs.montana.edu,942.925
469,planetlab2.ucsd.edu,pl3.cs.unm.edu,625.075
470,planetlab2.ucsd.edu,plab3.eece.ksu.edu,1229.94
471,planetlab2.ucsd.edu,planet3.cc.gt.atl.ga.us,1888.91
472,planetlab2.ucsd.edu,planetlab-01.cs.princeton.edu,2393.69
473,planetlab2.ucsd.edu,planetlab-02.bu.edu,2575.33
474,planetlab2.ucsd.edu,planetlab-02.vt.nodes.planet-lab.org,2091.37
475,planetlab2.ucsd.edu,planetlab04.cs.washington.edu,1054.87
476,planetlab2.ucsd.edu,planetlab1.clemson.edu,1969.94
477,planetlab2.ucsd.edu,planetlab1.cnds.jhu.edu,2292.24
478,planetlab2.ucsd.edu,planetlab1.cnis.nyit.edu,2447.73
479,planetlab2.ucsd.edu,planetlab1.cs.du.edu,828.441
480,planetlab2.ucsd.edu,planetlab1.csee.usf.edu,2090.82
481,planetlab2.ucsd.edu,planetlab-1.cse.ohio-state.edu,1951.06
482,planetlab2.ucsd.edu,planetlab1.cs.okstate.edu,1167.76
483,planetlab2.ucsd.edu,planetlab1.cs.ucla.edu,107.845
484,planetlab2.ucsd.edu,planetlab1.csuohio.edu,2030.1
485,planetlab2.ucsd.edu,planetlab1.emich.edu,1936.8
486,planetlab2.ucsd.edu,planetlab1.netlab.uky.edu,1866.41
487,planetlab2.ucsd.edu,planetlab1.ucsd.edu,0
488,planetlab2.ucsd.edu,planetlab2.acis.ufl.edu,2067.33
489,planetlab2.ucsd.edu,planetlab2.arizona-gigapop.net,368.903
490,planetlab2.ucsd.edu,planetlab2.citadel.edu,2152.52
491,planetlab2.ucsd.edu,planetlab-2.cse.ohio-state.edu,1951.06
492,planetlab2.ucsd.edu,planetlab2.cs.pitt.edu,2111.92
493,planetlab2.ucsd.edu,planetlab2.cs.purdue.edu,1749.99
494,planetlab2.ucsd.edu,planet-lab2.cs.ucr.edu,74.6639
495,planetlab2.ucsd.edu,planetlab2.cs.uiuc.edu,1678.55
496,planetlab2.ucsd.edu,planetlab2.cs.uml.edu,2563.57
497,planetlab2.ucsd.edu,planetlab2.cs.unc.edu,2174.07
498,planetlab2.ucsd.edu,planetlab2.cs.uoregon.edu,832.625
499,planetlab2.ucsd.edu,planetlab2.temple.edu,2367.7
500,planetlab2.ucsd.edu,planetlab2.unl.edu,1258.22
501,planetlab2.ucsd.edu,planetlab2.unr.edu,482.211
502,planetlab2.ucsd.edu,planetlab2.uta.edu,1166.91
503,planetlab2.ucsd.edu,planetlab2.utdallas.edu,1186.26
504,planetlab2.ucsd.edu,planetlab3.eecs.umich.edu,1932.73
505,planetlab2.ucsd.edu,planetlab3.rutgers.edu,2406.31
506,planetlab2.ucsd.edu,planetlab3.wail.wisc.edu,1662.23
507,planetlab2.ucsd.edu,planetlab4.tamu.edu,1235.81
508,planetlab2.ucsd.edu,planetlab-5.eecs.cwru.edu,2033.58
509,planetlab2.ucsd.edu,planetlabone.ccs.neu.edu,2578.88
510,planetlab2.ucsd.edu,pl-node-0.csl.sri.com,421.741
511,planetlab2.ucsd.edu,pluto.cs.brown.edu,2559.63
512,planetlab2.ucsd.edu,ricepl-5.cs.rice.edu,1305.56
513,planetlab2.ucsd.edu,salt.planetlab.cs.umd.edu,2274.55
514,planetlab2.ucsd.edu,75-130-96-13.static.oxfr.ma.charter.com,2539.12
515,planetlab2.ucsd.edu,pl1.eecs.utk.edu,1900.86
516,planetlab2.ucsd.edu,planetlab-01.vt.nodes.planet-lab.org,2091.37
517,planetlab2.ucsd.edu,planetlab-04.vt.nodes.planet-lab.org,2091.37
518,planetlab2.ucsd.edu,planetlab-4.eecs.cwru.edu,2033.58
519,planetlab2.ucsd.edu,planetlab01.cs.washington.edu,1054.87
520,planetlab2.ucsd.edu,planetlab02.cs.washington.edu,1054.87
521,planetlab2.ucsd.edu,planetlab1.arizona-gigapop.net,368.903
522,planetlab2.ucsd.edu,planetlab1.cs.unc.edu,2174.07
523,planetlab2.ucsd.edu,planetlab1.postel.org,103.912
524,planetlab2.ucsd.edu,planet3.cc.gt.atl.ga.us,1888.91
525,planetlab2.ucsd.edu,planetlab4.cs.uoregon.edu,832.625
526,planetlab2.ucsd.edu,planetlab1.rutgers.edu,2406.31
527,planetlab2.ucsd.edu,planetlab2.cs.ucla.edu,107.845
528,planetlab2.ucsd.edu,planetlab3.cnds.jhu.edu,2292.24
529,planetlab2.ucsd.edu,planetlab03.cs.washington.edu,1054.87
530,planetlab2.ucsd.edu,planetlab1.cs.uml.edu,2563.57
531,planetlab2.ucsd.edu,planetlab1.acis.ufl.edu,2067.33
532,planetlab2.ucsd.edu,planetlab5.eecs.umich.edu,1932.73
533,planetlab2.ucsd.edu,planetlab1.temple.edu,2367.7
534,planetlab2.ucsd.edu,planetlab4.csee.usf.edu,2090.82
535,planetlab3.cs.uoregon.edu,planetlab1.unr.edu,352.99
536,planetlab3.cs.uoregon.edu,pl2.cs.unm.edu,1067.98
537,planetlab3.cs.uoregon.edu,planetlab2.cnis.nyit.edu,2494.03
538,planetlab3.cs.uoregon.edu,planetlab2.rutgers.edu,2463.6
539,planetlab3.cs.uoregon.edu,planetlab2.cs.du.edu,976.442
540,planetlab3.cs.uoregon.edu,planetlab2.ucsd.edu,832.625
541,planetlab3.cs.uoregon.edu,planetlab3.cs.uoregon.edu,0
542,planetlab3.cs.uoregon.edu,planetlab-01.bu.edu,2576.01
543,planetlab3.cs.uoregon.edu,planetlab4.cnds.jhu.edu,2387.39
544,planetlab3.cs.uoregon.edu,planetlabtwo.ccs.neu.edu,2578.86
545,planetlab3.cs.uoregon.edu,planetlab1.cs.purdue.edu,1850.8
546,planetlab3.cs.uoregon.edu,planetlab2.tsuniv.edu,1972.95
547,planetlab3.cs.uoregon.edu,planetlab1.tsuniv.edu,1972.95
548,planetlab3.cs.uoregon.edu,planetlab3.ucsd.edu,832.625
549,planetlab3.cs.uoregon.edu,pl-node-1.csl.sri.com,457.281
550,planetlab3.cs.uoregon.edu,node2.planetlab.mathcs.emory.edu,2176.57
551,planetlab3.cs.uoregon.edu,planetlab5.csee.usf.edu,2492.18
552,planetlab3.cs.uoregon.edu,planetlab1.emich.edu,1973.08
553,planetlab3.cs.uoregon.edu,75-130-96-12.static.oxfr.ma.charter.com,2543.96
554,planetlab3.cs.uoregon.edu,ebb.colgate.edu,2352.72
555,planetlab3.cs.uoregon.edu,kc-sce-plab2.umkc.edu,1504.87
556,planetlab3.cs.uoregon.edu,node1.planetlab.mathcs.emory.edu,2176.57
557,planetlab3.cs.uoregon.edu,pl1.cs.montana.edu,598.377
558,planetlab3.cs.uoregon.edu,pl3.cs.unm.edu,1067.98
559,planetlab3.cs.uoregon.edu,plab3.eece.ksu.edu,1401.26
560,planetlab3.cs.uoregon.edu,planet3.cc.gt.atl.ga.us,2173.44
561,planetlab3.cs.uoregon.edu,planetlab-01.cs.princeton.edu,2455.37
562,planetlab3.cs.uoregon.edu,planetlab-02.bu.edu,2576.01
563,planetlab3.cs.uoregon.edu,planetlab-02.vt.nodes.planet-lab.org,2259.72
564,planetlab3.cs.uoregon.edu,planetlab04.cs.washington.edu,252.225
565,planetlab3.cs.uoregon.edu,planetlab1.clemson.edu,2219.68
566,planetlab3.cs.uoregon.edu,planetlab1.cnds.jhu.edu,2387.39
567,planetlab3.cs.uoregon.edu,planetlab1.cnis.nyit.edu,2494.03
568,planetlab3.cs.uoregon.edu,planetlab1.cs.du.edu,976.442
569,planetlab3.cs.uoregon.edu,planetlab1.csee.usf.edu,2492.18
570,planetlab3.cs.uoregon.edu,planetlab-1.cse.ohio-state.edu,2053.75
571,planetlab3.cs.uoregon.edu,planetlab1.cs.okstate.edu,1471.11
572,planetlab3.cs.uoregon.edu,planetlab1.cs.ucla.edu,731.704
573,planetlab3.cs.uoregon.edu,planetlab1.csuohio.edu,2084.27
574,planetlab3.cs.uoregon.edu,planetlab1.emich.edu,1973.08
575,planetlab3.cs.uoregon.edu,planetlab1.netlab.uky.edu,2032.29
576,planetlab3.cs.uoregon.edu,planetlab1.ucsd.edu,832.625
577,planetlab3.cs.uoregon.edu,planetlab2.acis.ufl.edu,2432.78
578,planetlab3.cs.uoregon.edu,planetlab2.arizona-gigapop.net,1045.87
579,planetlab3.cs.uoregon.edu,planetlab2.citadel.edu,2427.88
580,planetlab3.cs.uoregon.edu,planetlab-2.cse.ohio-state.edu,2053.75
581,planetlab3.cs.uoregon.edu,planetlab2.cs.pitt.edu,2196.01
582,planetlab3.cs.uoregon.edu,planetlab2.cs.purdue.edu,1850.8
583,planetlab3.cs.uoregon.edu,planet-lab2.cs.ucr.edu,760.288
584,planetlab3.cs.uoregon.edu,planetlab2.cs.uiuc.edu,1793.39
585,planetlab3.cs.uoregon.edu,planetlab2.cs.uml.edu,2557.8
586,planetlab3.cs.uoregon.edu,planetlab2.cs.unc.edu,2367.57
587,planetlab3.cs.uoregon.edu,planetlab2.cs.uoregon.edu,0
588,planetlab3.cs.uoregon.edu,planetlab2.temple.edu,2440.52
589,planetlab3.cs.uoregon.edu,planetlab2.unl.edu,1358.75
590,planetlab3.cs.uoregon.edu,planetlab2.unr.edu,352.99
591,planetlab3.cs.uoregon.edu,planetlab2.uta.edu,1598.03
592,planetlab3.cs.uoregon.edu,planetlab2.utdallas.edu,1604.56
593,planetlab3.cs.uoregon.edu,planetlab3.eecs.umich.edu,1967.73
594,planetlab3.cs.uoregon.edu,planetlab3.rutgers.edu,2463.6
595,planetlab3.cs.uoregon.edu,planetlab3.wail.wisc.edu,1675.66
596,planetlab3.cs.uoregon.edu,planetlab4.tamu.edu,1724.79
597,planetlab3.cs.uoregon.edu,planetlab-5.eecs.cwru.edu,2087.6
598,planetlab3.cs.uoregon.edu,planetlabone.ccs.neu.edu,2578.86
599,planetlab3.cs.uoregon.edu,pl-node-0.csl.sri.com,457.281
600,planetlab3.cs.uoregon.edu,pluto.cs.brown.edu,2573.88
601,planetlab3.cs.uoregon.edu,ricepl-5.cs.rice.edu,1807.64
602,planetlab3.cs.uoregon.edu,salt.planetlab.cs.umd.edu,2379.84
603,planetlab3.cs.uoregon.edu,75-130-96-13.static.oxfr.ma.charter.com,2543.96
604,planetlab3.cs.uoregon.edu,pl1.eecs.utk.edu,2123.49
605,planetlab3.cs.uoregon.edu,planetlab-01.vt.nodes.planet-lab.org,2259.72
606,planetlab3.cs.uoregon.edu,planetlab-04.vt.nodes.planet-lab.org,2259.72
607,planetlab3.cs.uoregon.edu,planetlab-4.eecs.cwru.edu,2087.6
608,planetlab3.cs.uoregon.edu,planetlab01.cs.washington.edu,252.225
609,planetlab3.cs.uoregon.edu,planetlab02.cs.washington.edu,252.225
610,planetlab3.cs.uoregon.edu,planetlab1.arizona-gigapop.net,1045.87
611,planetlab3.cs.uoregon.edu,planetlab1.cs.unc.edu,2367.57
612,planetlab3.cs.uoregon.edu,planetlab1.postel.org,737.261
613,planetlab3.cs.uoregon.edu,planet3.cc.gt.atl.ga.us,2173.44
614,planetlab3.cs.uoregon.edu,planetlab4.cs.uoregon.edu,0
615,planetlab3.cs.uoregon.edu,planetlab1.rutgers.edu,2463.6
616,planetlab3.cs.uoregon.edu,planetlab2.cs.ucla.edu,731.704
617,planetlab3.cs.uoregon.edu,planetlab3.cnds.jhu.edu,2387.39
618,planetlab3.cs.uoregon.edu,planetlab03.cs.washington.edu,252.225
619,planetlab3.cs.uoregon.edu,planetlab1.cs.uml.edu,2557.8
620,planetlab3.cs.uoregon.edu,planetlab1.acis.ufl.edu,2432.78
621,planetlab3.cs.uoregon.edu,planetlab5.eecs.umich.edu,1967.73
622,planetlab3.cs.uoregon.edu,planetlab1.temple.edu,2440.52
623,planetlab3.cs.uoregon.edu,planetlab4.csee.usf.edu,2492.18
624,planetlab-01.bu.edu,planetlab1.unr.edu,2514.97
625,planetlab-01.bu.edu,pl2.cs.unm.edu,1965.81
626,planetlab-01.bu.edu,planetlab2.cnis.nyit.edu,167.522
627,planetlab-01.bu.edu,planetlab2.rutgers.edu,214.23
628,planetlab-01.bu.edu,planetlab2.cs.du.edu,1763.37
629,planetlab-01.bu.edu,planetlab2.ucsd.edu,2575.33
630,planetlab-01.bu.edu,planetlab3.cs.uoregon.edu,2576.01
631,planetlab-01.bu.edu,planetlab-01.bu.edu,0
632,planetlab-01.bu.edu,planetlab4.cnds.jhu.edu,355.128
633,planetlab-01.bu.edu,planetlabtwo.ccs.neu.edu,3.83188
634,planetlab-01.bu.edu,planetlab1.cs.purdue.edu,829.362
635,planetlab-01.bu.edu,planetlab2.tsuniv.edu,941.865
636,planetlab-01.bu.edu,planetlab1.tsuniv.edu,941.865
637,planetlab-01.bu.edu,planetlab3.ucsd.edu,2575.33
638,planetlab-01.bu.edu,pl-node-1.csl.sri.com,2687.71
639,planetlab-01.bu.edu,node2.planetlab.mathcs.emory.edu,929.427
640,planetlab-01.bu.edu,planetlab5.csee.usf.edu,1173.67
641,planetlab-01.bu.edu,planetlab1.emich.edu,639.452
642,planetlab-01.bu.edu,75-130-96-12.static.oxfr.ma.charter.com,36.6503
643,planetlab-01.bu.edu,ebb.colgate.edu,227.95
644,planetlab-01.bu.edu,kc-sce-plab2.umkc.edu,1246.99
645,planetlab-01.bu.edu,node1.planetlab.mathcs.emory.edu,929.427
646,planetlab-01.bu.edu,pl1.cs.montana.edu,1977.76
647,planetlab-01.bu.edu,pl3.cs.unm.edu,1965.81
648,planetlab-01.bu.edu,plab3.eece.ksu.edu,1346.41
649,planetlab-01.bu.edu,planet3.cc.gt.atl.ga.us,933.023
650,planetlab-01.bu.edu,planetlab-01.cs.princeton.edu,230.283
651,planetlab-01.bu.edu,planetlab-02.bu.edu,0
652,planetlab-01.bu.edu,planetlab-02.vt.nodes.planet-lab.org,608.421
653,planetlab-01.bu.edu,planetlab04.cs.washington.edu,2482.59
654,planetlab-01.bu.edu,planetlab1.clemson.edu,825.686
655,planetlab-01.bu.edu,planetlab1.cnds.jhu.edu,355.128
656,planetlab-01.bu.edu,planetlab1.cnis.nyit.edu,167.522
657,planetlab-01.bu.edu,planetlab1.cs.du.edu,1763.37
658,planetlab-01.bu.edu,planetlab1.csee.usf.edu,1173.67
659,planetlab-01.bu.edu,planetlab-1.cse.ohio-state.edu,641.196
660,planetlab-01.bu.edu,planetlab1.cs.okstate.edu,1448.47
661,planetlab-01.bu.edu,planetlab1.cs.ucla.edu,2598.46
662,planetlab-01.bu.edu,planetlab1.csuohio.edu,546.448
663,planetlab-01.bu.edu,planetlab1.emich.edu,639.452
664,planetlab-01.bu.edu,planetlab1.netlab.uky.edu,766.544
665,planetlab-01.bu.edu,planetlab1.ucsd.edu,2575.33
666,planetlab-01.bu.edu,planetlab2.acis.ufl.edu,1073.13
667,planetlab-01.bu.edu,planetlab2.arizona-gigapop.net,2275.9
668,planetlab-01.bu.edu,planetlab2.citadel.edu,818.159
669,planetlab-01.bu.edu,planetlab-2.cse.ohio-state.edu,641.196
670,planetlab-01.bu.edu,planetlab2.cs.pitt.edu,483.733
671,planetlab-01.bu.edu,planetlab2.cs.purdue.edu,829.362
672,planetlab-01.bu.edu,planet-lab2.cs.ucr.edu,2548.62
673,planetlab-01.bu.edu,planetlab2.cs.uiuc.edu,901.766
674,planetlab-01.bu.edu,planetlab2.cs.uml.edu,23.9924
675,planetlab-01.bu.edu,planetlab2.cs.unc.edu,614.657
676,planetlab-01.bu.edu,planetlab2.cs.uoregon.edu,2576.01
677,planetlab-01.bu.edu,planetlab2.temple.edu,267.025
678,planetlab-01.bu.edu,planetlab2.unl.edu,1320.89
679,planetlab-01.bu.edu,planetlab2.unr.edu,2514.97
680,planetlab-01.bu.edu,planetlab2.uta.edu,1564.3
681,planetlab-01.bu.edu,planetlab2.utdallas.edu,1536.93
682,planetlab-01.bu.edu,planetlab3.eecs.umich.edu,643.772
683,planetlab-01.bu.edu,planetlab3.rutgers.edu,214.23
684,planetlab-01.bu.edu,planetlab3.wail.wisc.edu,927.92
685,planetlab-01.bu.edu,planetlab4.tamu.edu,1610.85
686,planetlab-01.bu.edu,planetlab-5.eecs.cwru.edu,543.008
687,planetlab-01.bu.edu,planetlabone.ccs.neu.edu,3.83188
688,planetlab-01.bu.edu,pl-node-0.csl.sri.com,2687.71
689,planetlab-01.bu.edu,pluto.cs.brown.edu,40.1296
690,planetlab-01.bu.edu,ricepl-5.cs.rice.edu,1604.56
691,planetlab-01.bu.edu,salt.planetlab.cs.umd.edu,384.246
692,planetlab-01.bu.edu,75-130-96-13.static.oxfr.ma.charter.com,36.6503
693,planetlab-01.bu.edu,pl1.eecs.utk.edu,816.418
694,planetlab-01.bu.edu,planetlab-01.vt.nodes.planet-lab.org,608.421
695,planetlab-01.bu.edu,planetlab-04.vt.nodes.planet-lab.org,608.421
696,planetlab-01.bu.edu,planetlab-4.eecs.cwru.edu,543.008
697,planetlab-01.bu.edu,planetlab01.cs.washington.edu,2482.59
698,planetlab-01.bu.edu,planetlab02.cs.washington.edu,2482.59
699,planetlab-01.bu.edu,planetlab1.arizona-gigapop.net,2275.9
700,planetlab-01.bu.edu,planetlab1.cs.unc.edu,614.657
701,planetlab-01.bu.edu,planetlab1.postel.org,2602.19
702,planetlab-01.bu.edu,planet3.cc.gt.atl.ga.us,933.023
703,planetlab-01.bu.edu,planetlab4.cs.uoregon.edu,2576.01
704,planetlab-01.bu.edu,planetlab1.rutgers.edu,214.23
705,planetlab-01.bu.edu,planetlab2.cs.ucla.edu,2598.46
706,planetlab-01.bu.edu,planetlab3.cnds.jhu.edu,355.128
707,planetlab-01.bu.edu,planetlab03.cs.washington.edu,2482.59
708,planetlab-01.bu.edu,planetlab1.cs.uml.edu,23.9924
709,planetlab-01.bu.edu,planetlab1.acis.ufl.edu,1073.13
710,planetlab-01.bu.edu,planetlab5.eecs.umich.edu,643.772
711,planetlab-01.bu.edu,planetlab1.temple.edu,267.025
712,planetlab-01.bu.edu,planetlab4.csee.usf.edu,1173.67
713,planetlab4.cnds.jhu.edu,planetlab1.unr.edu,2283.47
714,planetlab4.cnds.jhu.edu,pl2.cs.unm.edu,1671.68
715,planetlab4.cnds.jhu.edu,planetlab2.cnis.nyit.edu,188.505
716,planetlab4.cnds.jhu.edu,planetlab2.rutgers.edu,141.112
717,planetlab4.cnds.jhu.edu,planetlab2.cs.du.edu,1505.97
718,planetlab4.cnds.jhu.edu,planetlab2.ucsd.edu,2292.24
719,planetlab4.cnds.jhu.edu,planetlab3.cs.uoregon.edu,2387.39
720,planetlab4.cnds.jhu.edu,planetlab-01.bu.edu,355.128
721,planetlab4.cnds.jhu.edu,planetlab4.cnds.jhu.edu,0
722,planetlab4.cnds.jhu.edu,planetlabtwo.ccs.neu.edu,358.863
723,planetlab4.cnds.jhu.edu,planetlab1.cs.purdue.edu,551.946
724,planetlab4.cnds.jhu.edu,planetlab2.tsuniv.edu,599.78
725,planetlab4.cnds.jhu.edu,planetlab1.tsuniv.edu,599.78
726,planetlab4.cnds.jhu.edu,planetlab3.ucsd.edu,2292.24
727,planetlab4.cnds.jhu.edu,pl-node-1.csl.sri.com,2445.4
728,planetlab4.cnds.jhu.edu,node2.planetlab.mathcs.emory.edu,574.391
729,planetlab4.cnds.jhu.edu,planetlab5.csee.usf.edu,847.014
730,planetlab4.cnds.jhu.edu,planetlab1.emich.edu,418.866
731,planetlab4.cnds.jhu.edu,75-130-96-12.static.oxfr.ma.charter.com,322.619
732,planetlab4.cnds.jhu.edu,ebb.colgate.edu,247.357
733,planetlab4.cnds.jhu.edu,kc-sce-plab2.umkc.edu,961.563
734,planetlab4.cnds.jhu.edu,node1.planetlab.mathcs.emory.edu,574.391
735,planetlab4.cnds.jhu.edu,pl1.cs.montana.edu,1793.8
736,planetlab4.cnds.jhu.edu,pl3.cs.unm.edu,1671.68
737,planetlab4.cnds.jhu.edu,plab3.eece.ksu.edu,1067.33
738,planetlab4.cnds.jhu.edu,planet3.cc.gt.atl.ga.us,577.963
739,planetlab4.cnds.jhu.edu,planetlab-01.cs.princeton.edu,125.079
740,planetlab4.cnds.jhu.edu,planetlab-02.bu.edu,355.128
741,planetlab4.cnds.jhu.edu,planetlab-02.vt.nodes.planet-lab.org,253.582
742,planetlab4.cnds.jhu.edu,planetlab04.cs.washington.edu,2326.5
743,planetlab4.cnds.jhu.edu,planetlab1.clemson.edu,470.913
744,planetlab4.cnds.jhu.edu,planetlab1.cnds.jhu.edu,0
745,planetlab4.cnds.jhu.edu,planetlab1.cnis.nyit.edu,188.505
746,planetlab4.cnds.jhu.edu,planetlab1.cs.du.edu,1505.97
747,planetlab4.cnds.jhu.edu,planetlab1.csee.usf.edu,847.014
748,planetlab4.cnds.jhu.edu,planetlab-1.cse.ohio-state.edu,344.918
749,planetlab4.cnds.jhu.edu,planetlab1.cs.okstate.edu,1137.94
750,planetlab4.cnds.jhu.edu,planetlab1.cs.ucla.edu,2325.4
751,planetlab4.cnds.jhu.edu,planetlab1.csuohio.edu,306.265
752,planetlab4.cnds.jhu.edu,planetlab1.emich.edu,418.866
753,planetlab4.cnds.jhu.edu,planetlab1.netlab.uky.edu,435.449
754,planetlab4.cnds.jhu.edu,planetlab1.ucsd.edu,2292.24
755,planetlab4.cnds.jhu.edu,planetlab2.acis.ufl.edu,740.412
756,planetlab4.cnds.jhu.edu,planetlab2.arizona-gigapop.net,1973.98
757,planetlab4.cnds.jhu.edu,planetlab2.citadel.edu,488.702
758,planetlab4.cnds.jhu.edu,planetlab-2.cse.ohio-state.edu,344.918
759,planetlab4.cnds.jhu.edu,planetlab2.cs.pitt.edu,191.586
760,planetlab4.cnds.jhu.edu,planetlab2.cs.purdue.edu,551.946
761,planetlab4.cnds.jhu.edu,planet-lab2.cs.ucr.edu,2272.37
762,planetlab4.cnds.jhu.edu,planetlab2.cs.uiuc.edu,619.856
763,planetlab4.cnds.jhu.edu,planetlab2.cs.uml.edu,358.208
764,planetlab4.cnds.jhu.edu,planetlab2.cs.unc.edu,270.798
